"duration","age","gender","edu","pre_emotion_good","pre_emotion_happy","pre_emotion_tired","pre_emotion_tense","pids_1","pids_2","pids_3","pids_4","ideology","interest","attention_check","sam","ft_inparty_supporter","ft_outparty_supporter","ft_inparty","ft_outparty","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_nationalist","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","condition","ideology_cat"
1145,64,1,8,4,5,3,4,6,5,4,3,2,6,2,5,70,20,70,20,60,50,60,70,50,4,4,4,4,4,4,4,4,3,4,4,5,2,2,1,1,1,1,1,3,"HappyP","left"
447,69,1,7,6,6,5,6,4,4,4,2,7,2,2,7,82,6,79,4,51,72,66,51,40,5,4,5,5,5,5,5,4,4,5,4,4,3,5,4,2,3,4,1,2,"HappyQ","right"
737,53,1,3,5,4,4,4,7,7,7,4,0,7,2,5,96,8,91,8,91,5,72,56,54,2,4,4,4,4,4,4,5,3,3,5,5,5,3,1,1,5,1,1,1,"ControlW","left"
825,75,0,5,7,7,7,7,5,2,4,1,8,5,2,9,100,30,100,10,40,90,70,90,80,2,4,6,6,6,5,6,6,2,2,7,4,1,5,3,1,5,5,1,1,"ControlP","right"
798,57,0,8,6,6,6,6,3,1,4,4,6,5,2,7,80,81,80,81,45,75,80,67,30,6,6,6,6,5,6,5,6,6,6,5,3,2,4,1,1,2,1,2,4,"HappyW","right"
597,79,0,5,4,2,4,3,4,5,5,5,8,6,2,3,71,7,75,9,51,62,57,60,51,5,5,5,4,6,6,6,4,4,4,3,3,3,2,1,1,1,1,1,1,"ControlQ","right"
1655,76,1,6,6,6,6,6,6,6,4,4,1,2,2,5,71,27,71,15,73,50,55,26,50,6,6,6,6,4,6,6,4,6,6,4,2,2,3,3,1,3,3,1,1,"HappyP","left"
606,69,0,8,5,5,5,5,6,5,6,4,8,6,2,5,75,18,80,18,39,60,47,38,38,4,4,4,4,4,3,3,4,3,4,5,5,4,3,2,2,1,4,2,1,"ControlW","right"
501,70,1,5,5,6,5,6,5,3,4,4,4,5,2,7,100,0,87,12,52,46,51,51,67,2,2,4,4,4,6,6,4,4,4,4,4,4,5,5,3,2,4,1,1,"HappyW","left"
993,70,0,5,7,7,7,7,7,7,7,1,0,7,1,9,100,1,99,0,98,0,99,99,1,1,1,2,1,1,1,1,4,2,2,6,7,6,1,1,1,1,4,1,3,"HappyW","left"
3631,59,0,9,6,6,6,5,3,4,3,3,3,6,2,7,65,30,75,0,70,51,51,45,30,3,3,3,4,3,3,3,4,3,4,4,5,4,1,1,1,1,1,1,2,"HappyP","left"
488,66,0,8,6,4,4,4,4,4,4,4,7,6,2,7,61,24,61,9,40,59,59,59,24,4,4,4,5,5,5,5,4,4,4,5,3,3,2,2,2,1,3,1,2,"HappyW","right"
871,65,1,6,6,7,6,6,4,4,4,4,7,4,2,8,65,61,82,20,61,64,76,79,67,6,6,6,5,4,4,4,6,5,6,4,4,4,3,2,1,2,4,1,1,"ControlQ","right"
696,62,0,8,6,6,3,6,3,4,5,5,6,5,2,8,71,5,79,0,56,55,71,70,30,6,6,6,6,5,5,5,6,5,6,2,2,2,2,2,2,2,2,1,2,"HappyQ","right"
583,30,1,3,7,7,7,7,4,4,4,4,6,3,2,8,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,5,"ControlW","right"
409,65,0,3,2,2,2,2,5,5,5,5,2,5,2,3,70,19,80,15,68,36,64,70,20,4,3,5,5,5,3,5,4,3,4,5,4,3,4,2,3,2,4,2,2,"HappyP","left"
207,28,0,8,5,5,4,4,4,4,4,4,3,6,2,7,68,67,62,78,73,72,62,70,79,5,5,5,4,5,4,5,5,5,6,5,6,6,4,3,4,4,4,4,1,"HappyQ","left"
817,69,0,7,6,6,6,6,5,4,6,2,8,7,2,7,60,9,81,10,51,64,45,42,68,5,4,5,5,5,5,6,5,3,5,7,6,5,5,4,2,2,1,1,1,"ControlQ","right"
364,55,0,4,5,4,5,6,5,5,5,3,7,4,2,5,91,11,94,0,34,25,57,32,45,4,4,4,4,4,4,4,3,4,4,5,6,4,4,5,2,2,1,2,1,"ControlQ","right"
682,66,0,8,6,6,6,6,3,4,4,3,3,4,2,7,75,30,75,30,50,50,50,30,30,2,3,2,3,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,2,"ControlW","left"
636,68,0,7,6,6,5,6,6,6,6,4,2,6,2,7,80,0,86,5,75,41,81,48,33,4,4,4,4,2,3,2,4,3,3,6,6,5,1,1,1,1,1,1,1,"HappyQ","left"
857,73,0,5,5,6,3,3,6,5,6,6,3,4,2,7,86,2,91,2,62,2,61,81,70,1,1,2,3,4,5,4,5,1,1,7,7,5,3,3,1,1,2,1,1,"ControlP","left"
320,24,1,7,5,5,3,6,4,3,5,3,3,5,2,7,85,3,92,1,89,66,61,67,60,6,6,6,6,6,7,7,6,6,6,2,3,1,3,1,1,1,3,2,1,"ControlW","left"
444,39,1,9,5,5,5,5,3,3,4,3,6,2,2,5,56,25,61,70,41,41,69,43,41,5,5,6,5,5,5,5,4,5,5,3,3,3,2,1,1,2,2,1,1,"HappyP","right"
1758,63,0,5,4,6,6,6,7,7,7,4,1,4,2,7,94,0,91,0,82,26,45,77,22,1,2,3,2,3,3,3,6,2,2,6,7,6,4,2,1,2,5,1,1,"ControlW","left"
768,41,1,5,4,4,4,4,4,4,4,3,7,2,2,5,72,14,73,18,51,51,40,51,62,2,2,4,3,4,4,4,4,5,4,4,4,4,3,3,4,3,3,2,1,"ControlP","right"
457,33,1,8,4,2,2,2,1,1,1,1,7,4,2,5,59,7,72,0,1,2,51,1,9,3,5,5,5,6,6,7,5,4,4,3,5,2,1,5,4,1,3,5,1,"HappyQ","right"
388,47,1,8,4,1,3,2,5,5,4,2,3,4,2,5,58,1,59,0,71,0,51,63,61,1,1,1,1,1,1,1,4,4,4,4,4,4,2,1,2,1,1,1,1,"HappyW","left"
280,21,1,5,4,5,2,4,4,4,4,4,4,1,2,6,100,0,76,0,52,51,45,51,51,4,4,4,4,5,5,5,4,4,4,4,4,4,5,2,3,3,1,1,4,"ControlW","left"
816,68,0,3,5,6,5,5,5,4,5,5,6,4,2,6,70,23,77,19,20,72,61,38,40,4,4,3,3,5,4,5,3,4,4,4,4,4,2,2,3,3,4,2,2,"ControlP","right"
845,68,1,8,6,6,5,7,2,2,4,2,3,2,2,9,52,4,70,4,51,28,56,79,51,5,5,5,6,7,7,7,5,2,5,5,4,4,2,2,1,3,2,1,1,"HappyW","left"
616,66,0,9,6,5,5,3,4,3,2,3,8,6,2,8,70,0,73,0,32,30,52,43,49,5,5,6,6,4,5,5,6,3,5,6,2,2,1,1,2,1,1,1,1,"HappyQ","right"
875,50,0,8,6,5,6,6,5,2,2,1,4,6,2,7,84,1,79,1,62,63,67,55,37,6,6,5,6,6,5,5,5,4,5,2,3,2,1,1,1,1,1,1,1,"ControlQ","left"
1446,65,0,7,3,2,3,4,6,5,6,6,8,7,2,3,90,0,90,0,10,91,19,82,91,2,2,2,3,4,4,4,3,5,3,6,6,4,5,5,2,5,3,1,2,"ControlQ","right"
570,65,0,6,4,4,3,5,3,4,4,4,3,3,2,5,70,10,81,10,60,40,51,20,30,4,4,4,4,4,4,4,5,4,5,4,4,4,4,2,2,4,4,2,2,"HappyQ","left"
562,78,0,9,7,7,7,7,4,1,1,1,6,6,2,8,74,7,82,0,68,37,64,61,30,5,5,5,5,7,6,7,4,3,4,2,2,2,1,1,1,2,1,1,1,"ControlP","right"
615,37,1,7,4,5,3,4,1,1,4,3,7,4,2,6,100,0,100,0,73,51,9,64,51,7,7,7,7,7,7,7,6,3,6,4,3,1,4,5,2,2,3,1,2,"ControlW","right"
565,69,0,5,6,5,5,6,5,5,4,4,3,5,2,7,73,27,69,27,66,49,66,64,57,5,5,5,4,6,6,5,4,4,5,2,5,2,2,4,1,1,2,1,1,"ControlW","left"
634,73,0,5,4,6,6,3,7,4,7,7,10,7,6,7,100,0,100,0,0,91,0,36,69,1,1,1,1,4,1,2,4,7,2,7,4,5,5,5,4,5,3,1,1,"ControlQ","right"
698,65,1,7,6,6,5,6,2,4,2,4,2,5,2,7,80,0,100,0,95,30,80,35,0,6,5,5,5,5,5,5,4,1,1,6,5,4,1,1,1,5,3,1,4,"HappyW","left"
440,70,0,8,6,7,7,6,6,5,5,2,2,3,2,8,66,4,96,7,82,28,66,72,39,5,5,5,4,5,5,5,5,4,5,3,2,2,3,1,3,4,4,3,1,"HappyP","left"
1163,36,0,5,3,3,2,3,4,3,5,4,7,5,2,3,43,73,89,61,70,93,58,61,76,5,5,4,2,7,6,5,5,4,4,6,3,5,5,2,3,4,3,4,1,"HappyP","right"
483,31,0,8,6,4,6,6,7,7,7,7,10,6,2,8,77,2,87,15,9,91,20,18,90,2,2,4,6,5,4,2,2,3,2,6,6,4,5,2,1,5,2,1,1,"HappyQ","right"
411,31,0,8,4,5,2,4,5,4,4,5,8,6,2,9,100,9,99,0,21,72,51,51,81,4,4,2,4,7,7,7,3,2,4,7,4,6,5,5,5,5,5,5,1,"HappyP","right"
841,20,0,5,4,4,3,6,4,6,4,6,2,4,2,6,50,20,70,20,70,30,70,80,50,3,3,3,4,3,3,6,3,1,5,3,2,4,2,1,1,1,1,1,1,"ControlQ","left"
670,65,1,6,6,6,4,6,3,1,4,1,6,6,2,7,91,0,90,1,40,52,61,51,51,4,4,4,6,5,4,5,5,4,4,5,5,4,5,4,2,4,4,2,1,"ControlP","right"
415,52,1,5,4,5,4,5,4,4,4,4,7,1,2,5,61,1,70,0,35,54,38,57,41,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,1,1,"ControlW","right"
525,52,0,9,6,5,5,7,6,3,6,2,2,6,2,7,62,0,61,1,61,52,60,68,19,4,2,4,5,6,6,5,3,2,4,4,3,3,1,3,2,1,3,1,1,"ControlQ","left"
688,75,0,6,7,6,6,6,1,3,2,1,4,4,2,7,51,0,59,0,51,58,74,75,20,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,3,1,1,"ControlW","left"
528,46,1,4,6,5,6,5,5,5,5,5,6,5,2,9,62,44,70,43,43,56,45,65,62,4,5,4,3,5,5,6,4,3,3,3,4,3,3,4,3,3,3,2,2,"HappyW","right"
654,78,0,8,3,6,4,5,6,5,5,4,8,6,2,7,74,0,63,0,35,77,15,51,62,2,2,3,1,2,2,2,4,5,3,5,6,3,2,5,4,4,1,1,2,"HappyP","right"
732,70,0,4,5,5,5,5,5,5,5,4,6,4,1,7,56,34,71,45,40,57,39,39,59,4,4,4,4,5,5,5,4,4,4,4,4,4,4,2,4,4,2,3,1,"ControlP","right"
585,51,0,5,6,5,5,6,6,5,4,1,7,1,2,7,51,0,57,0,51,0,59,0,30,4,4,6,4,6,6,6,4,5,4,5,3,4,4,2,1,4,4,1,1,"HappyQ","right"
157,34,0,8,4,5,3,6,4,4,4,5,6,5,2,6,67,63,70,68,66,70,72,67,72,4,3,4,5,5,5,4,3,4,4,5,5,3,3,3,3,3,4,2,4,"HappyP","right"
608,69,0,8,7,7,6,7,6,6,5,4,2,5,2,9,100,0,100,0,100,0,100,100,0,1,1,1,1,2,1,2,1,1,7,7,7,1,1,1,1,1,1,1,1,"HappyQ","left"
1022,68,1,5,6,6,4,6,6,5,6,4,2,5,2,8,100,9,100,0,94,20,93,70,20,5,6,6,5,6,6,6,4,5,5,5,2,2,2,1,1,1,1,1,1,"HappyP","left"
1114,65,0,5,5,6,5,4,4,3,6,4,7,5,2,6,81,45,81,29,36,73,75,54,52,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,2,"ControlQ","right"
345,52,0,5,5,5,4,5,4,5,5,5,7,5,2,7,72,12,72,31,43,69,43,58,56,3,3,4,4,5,5,5,3,3,3,5,5,5,4,4,3,3,2,2,3,"HappyW","right"
1019,49,1,5,5,5,6,6,4,4,4,4,8,4,6,7,71,30,73,29,51,51,72,30,51,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,"ControlP","right"
742,74,0,8,6,6,6,6,4,6,7,4,1,5,2,8,96,11,96,2,82,58,55,63,52,5,5,6,4,4,4,4,6,6,4,4,4,2,3,1,1,1,1,1,1,"ControlP","left"
380,46,1,4,5,6,3,6,3,3,3,4,6,4,2,6,60,0,51,0,35,44,32,0,51,3,3,3,3,4,4,4,4,3,4,5,4,4,5,4,4,3,4,4,1,"ControlQ","right"
1249,28,1,8,6,6,4,6,4,2,2,2,4,2,2,7,50,37,51,36,51,51,51,51,50,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,1,2,"ControlW","left"
644,53,1,3,7,6,6,6,4,4,4,4,10,2,2,7,86,51,86,51,33,58,23,32,51,4,4,4,4,6,6,6,4,4,4,4,4,4,2,4,2,3,3,2,1,"ControlW","right"
1011,33,1,9,5,5,4,6,5,4,4,2,7,5,2,7,57,17,65,11,54,54,51,51,51,4,4,5,4,6,4,6,4,4,4,4,4,3,4,1,3,2,1,2,1,"HappyQ","right"
7544,69,0,8,5,5,5,5,5,4,4,4,3,6,2,6,80,20,75,15,70,55,30,75,50,4,4,5,4,5,5,5,4,4,5,3,4,2,2,2,1,2,2,1,1,"ControlW","left"
3671,23,0,5,5,5,5,5,7,7,7,7,6,5,2,7,85,0,95,0,0,98,0,65,81,1,1,1,2,4,5,6,1,1,1,4,7,4,5,5,4,1,4,4,2,"ControlQ","right"
36747,69,0,9,5,5,2,6,6,6,6,5,2,6,2,5,99,2,98,4,91,45,80,84,12,2,3,3,5,2,3,4,4,2,3,5,5,5,1,1,1,1,1,1,1,"HappyQ","left"
639,21,1,7,6,6,4,5,2,2,4,2,7,2,2,7,75,33,81,20,46,61,45,53,60,5,5,5,5,6,6,6,5,5,5,3,3,3,2,2,2,2,2,2,2,"ControlP","right"
581,39,1,5,6,6,5,6,4,4,4,4,6,3,2,7,51,51,51,51,51,51,51,51,51,4,4,4,4,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,1,"HappyW","right"
319,21,1,8,4,5,1,4,7,5,7,6,2,3,2,7,100,4,100,0,81,9,82,100,26,3,1,2,4,1,1,2,3,7,4,7,7,5,1,1,1,1,1,1,2,"ControlQ","left"
473,37,1,3,4,4,4,4,4,4,4,4,6,2,2,5,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,"HappyQ","right"
268,43,1,5,7,7,7,7,6,6,6,3,1,4,2,7,96,7,97,2,85,38,51,51,58,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,5,5,5,4,2,"ControlP","left"
595,21,1,8,4,6,2,2,5,3,5,4,2,1,2,7,85,6,86,18,80,30,78,84,52,4,4,5,4,6,6,6,4,2,4,5,5,4,1,1,1,1,1,1,1,"HappyP","left"
381,34,1,7,4,5,4,2,3,3,4,1,6,2,2,5,46,60,54,19,78,53,62,68,3,5,5,5,6,7,7,7,6,7,6,3,3,1,4,3,1,1,2,1,1,"ControlW","right"
750,21,1,7,4,3,4,2,2,2,2,3,4,2,2,5,73,21,74,23,43,39,66,46,22,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,2,2,2,2,1,"HappyW","left"
363,32,1,2,6,5,5,5,5,5,6,3,8,2,2,7,91,36,74,37,36,75,28,79,45,4,4,4,4,4,5,3,4,5,5,4,5,3,4,4,4,4,4,4,1,"ControlQ","right"
1037,34,1,8,7,5,6,6,4,3,5,1,3,7,2,9,96,6,91,2,76,43,99,98,17,6,6,6,6,7,7,7,6,3,6,2,6,3,1,1,1,1,1,1,1,"ControlP","left"
229,32,1,6,4,4,4,4,4,4,4,4,7,5,3,6,63,46,73,58,53,45,55,58,64,4,3,4,4,3,3,4,4,4,5,3,4,3,4,2,2,3,3,3,3,"HappyW","right"
270,21,1,7,6,5,6,3,5,3,5,2,2,4,2,6,69,29,82,0,62,69,73,33,46,3,6,6,6,6,6,6,6,5,5,5,3,3,4,2,1,1,2,1,1,"ControlW","left"
456,29,1,6,5,6,3,3,3,1,3,1,2,4,2,9,53,0,53,0,54,22,43,25,34,5,4,5,4,4,4,4,4,4,4,4,4,4,2,2,1,1,2,1,1,"HappyQ","left"
810,21,1,7,6,5,3,7,5,6,7,6,8,6,2,6,73,69,81,74,76,83,83,87,72,6,5,4,5,6,6,5,5,6,5,5,6,5,5,4,4,4,4,3,2,"HappyQ","right"
534,19,1,6,5,5,4,3,6,6,4,3,2,4,2,7,83,0,82,0,82,24,83,100,83,5,4,5,4,7,7,7,5,3,6,5,4,5,3,1,2,1,1,2,1,"HappyW","left"
405,40,1,3,7,7,7,7,7,7,7,4,10,5,4,9,64,77,82,74,75,73,71,69,76,6,6,6,5,7,6,5,6,6,6,4,6,6,2,4,3,4,4,3,3,"HappyP","right"
243,37,1,4,5,5,6,5,5,3,4,3,6,1,2,6,22,0,55,0,21,51,1,62,20,3,3,3,3,5,5,4,5,5,4,5,5,4,4,2,2,4,3,2,1,"ControlW","right"
376,28,1,8,5,5,5,5,5,5,5,4,6,5,2,8,91,7,90,3,43,84,51,12,20,4,4,4,4,6,6,6,4,4,4,4,4,4,4,4,5,3,4,4,1,"ControlP","right"
704,23,1,5,7,5,2,6,7,6,7,5,2,3,2,4,98,7,91,0,81,40,18,72,51,5,4,3,5,2,3,1,4,1,3,6,7,6,5,4,4,1,3,4,2,"ControlQ","left"
414,20,1,5,3,4,2,3,3,4,3,5,4,4,2,5,81,6,94,2,60,9,66,79,38,2,2,2,2,5,5,4,4,2,3,7,7,6,3,3,4,2,2,2,1,"HappyP","left"
333,19,1,6,4,4,3,4,6,4,6,3,1,4,2,5,59,42,73,22,74,51,55,74,47,5,6,5,6,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,"ControlP","left"
737,21,1,7,3,2,2,2,2,2,4,4,3,4,2,3,82,2,84,3,51,51,82,88,19,6,6,6,6,6,5,5,5,5,5,4,5,3,2,1,2,1,2,1,2,"HappyW","left"
465,21,1,4,2,3,2,3,5,4,5,4,2,3,2,5,58,38,77,22,50,50,50,50,50,5,5,5,5,5,5,5,5,5,5,3,3,3,2,1,1,1,1,1,1,"ControlW","left"
494,23,1,6,4,5,6,5,6,6,6,5,2,6,2,7,82,20,91,20,82,30,60,70,40,4,4,4,4,3,3,4,3,3,4,4,5,4,2,1,1,1,1,1,1,"HappyQ","left"
513,20,1,6,5,5,3,3,4,4,4,4,7,3,2,7,52,23,64,19,47,52,43,57,50,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,2,1,1,"ControlQ","right"
422,38,1,4,2,2,1,2,5,4,4,5,1,5,2,5,88,9,100,0,53,34,50,60,2,4,4,4,4,4,4,4,4,3,4,4,5,4,2,2,3,1,1,3,1,"HappyP","left"
718,27,1,5,3,3,1,2,5,5,6,5,10,3,2,5,100,11,100,0,0,100,0,9,40,2,1,1,4,2,2,2,2,2,2,6,6,6,5,5,3,3,4,2,2,"ControlW","right"
941,24,1,6,3,3,3,3,6,3,5,6,7,4,2,5,70,20,80,10,30,70,20,20,40,4,4,4,4,3,4,4,3,3,3,7,5,5,4,3,2,4,3,1,1,"HappyQ","right"
744,25,1,8,7,4,6,4,6,6,3,6,10,4,3,7,95,40,88,82,89,94,61,35,71,6,7,5,3,6,5,3,7,5,6,6,7,6,3,5,5,4,5,5,4,"ControlP","right"
435,35,1,5,5,6,5,4,4,5,5,1,7,5,2,7,7,0,79,0,19,19,5,10,14,2,2,2,2,6,6,6,4,4,4,4,3,5,3,2,4,3,5,4,1,"ControlQ","right"
173,27,1,5,5,5,5,5,4,4,4,4,6,4,2,5,61,62,57,60,60,61,62,60,61,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,"ControlW","right"
3047,19,0,6,1,3,2,3,3,4,4,2,3,5,6,8,70,20,70,0,54,47,52,60,40,3,3,3,4,3,1,3,3,3,4,3,5,4,4,2,1,1,2,1,1,"HappyP","left"
97838,21,0,5,7,6,1,7,5,4,5,2,8,4,2,8,77,8,77,8,50,70,69,65,77,6,6,6,6,7,7,7,4,4,6,3,2,2,2,1,1,1,1,1,1,"HappyQ","right"
659,21,1,7,3,4,2,3,7,5,7,5,1,5,2,5,100,0,100,0,83,60,76,73,25,3,2,2,3,3,6,5,3,3,5,7,7,5,1,1,1,1,1,1,1,"HappyW","left"
320,22,1,7,6,5,4,6,4,4,4,4,7,1,2,7,69,0,82,0,20,51,12,40,51,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,"ControlW","right"
326,20,1,6,4,4,4,4,6,4,5,6,2,3,2,9,81,38,73,32,80,29,80,82,60,5,5,5,5,4,3,4,5,3,5,5,4,4,1,1,1,1,1,1,1,"HappyP","left"
510,44,1,5,6,5,5,6,6,6,6,6,1,4,2,7,78,2,80,0,77,4,70,70,50,3,5,3,4,4,3,4,4,3,3,5,5,5,3,1,3,1,3,1,3,"HappyQ","left"
553,39,1,3,4,4,2,3,3,4,4,4,4,3,2,5,48,50,61,44,44,58,63,54,59,5,5,5,5,5,5,5,5,5,5,5,4,5,4,1,4,4,3,4,1,"ControlQ","left"
361,30,1,5,3,3,3,2,4,4,4,4,6,3,2,3,91,4,89,5,14,46,37,44,61,3,4,4,5,4,5,3,4,3,4,5,4,3,5,4,4,1,3,2,1,"ControlQ","right"
2570,40,1,6,3,3,2,3,3,3,4,4,4,3,2,3,53,54,55,54,53,33,48,54,52,4,4,4,4,4,4,4,4,5,4,3,4,4,4,3,4,2,3,3,2,"ControlP","left"
1200,42,1,5,6,6,5,6,5,5,5,5,3,5,2,9,76,51,77,46,81,42,58,69,53,5,6,5,6,5,5,5,4,4,4,4,4,4,4,3,4,2,3,2,1,"HappyW","left"
211,36,1,5,7,6,6,5,5,6,5,5,7,7,2,9,42,54,38,45,43,61,54,42,61,6,5,5,5,7,6,5,5,5,6,6,5,7,5,3,4,4,4,4,1,"HappyP","right"
531,21,1,6,5,5,4,4,5,5,4,3,3,3,5,5,64,44,60,45,55,49,52,55,45,4,4,5,5,5,4,5,4,4,5,4,4,4,2,1,2,1,3,1,1,"HappyW","left"
491,39,1,6,7,7,7,7,4,4,5,4,6,4,2,8,74,18,64,16,36,76,68,30,67,4,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,3,4,5,2,"HappyQ","right"
950,29,1,5,5,5,2,3,4,1,4,1,7,1,2,7,76,0,78,0,63,19,10,11,33,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"ControlW","right"
564,55,1,4,6,6,6,6,6,6,6,6,9,6,2,7,81,46,80,45,47,81,71,45,62,4,4,4,4,3,5,5,4,4,4,4,4,4,3,3,3,3,3,3,2,"ControlP","right"
292,43,1,5,6,5,4,5,3,2,4,4,6,4,2,9,58,32,55,29,51,41,51,41,41,4,4,5,5,4,4,4,4,4,4,5,5,5,2,2,1,4,2,2,2,"HappyP","right"
468,19,1,8,6,6,6,5,6,3,6,1,8,7,2,7,88,17,77,0,36,94,26,86,82,4,5,3,5,4,3,3,1,2,5,6,6,4,2,4,5,5,1,3,1,"HappyW","right"
939,28,1,6,6,6,6,6,6,6,6,3,1,2,2,5,78,0,82,0,89,13,96,79,22,2,2,2,4,1,2,1,1,1,4,7,6,6,2,1,2,1,2,1,2,"ControlW","left"
929,20,1,6,2,4,3,3,6,5,6,5,1,4,2,5,100,0,100,0,100,25,65,85,0,4,3,3,4,2,4,7,3,3,3,6,5,5,1,1,1,1,1,1,2,"HappyQ","left"
450,21,1,5,7,6,7,7,4,4,4,4,6,4,2,7,59,32,53,30,35,60,37,36,59,5,4,4,5,5,5,5,5,5,5,4,4,3,1,2,2,2,2,2,1,"HappyQ","right"
172807,72,0,9,6,4,6,5,4,5,2,2,7,5,2,7,64,20,77,21,20,37,51,51,21,4,3,5,4,6,6,6,4,5,5,4,2,2,4,2,5,4,2,4,4,"ControlP","right"
522,63,0,3,5,5,5,5,5,5,5,4,0,4,2,5,91,0,85,0,91,7,75,90,58,4,5,5,5,2,2,2,4,2,3,6,6,5,3,4,3,3,3,2,1,"ControlQ","left"
448,47,0,8,7,6,6,7,3,3,3,4,3,5,2,9,51,40,51,4,60,40,61,51,25,4,4,4,4,3,3,3,4,3,4,4,4,4,1,1,1,1,1,1,1,"HappyP","left"
641,77,0,8,7,6,6,7,3,2,4,3,2,6,2,7,80,10,80,10,70,51,70,70,20,4,4,5,4,6,6,6,4,3,4,3,4,4,1,1,1,1,1,1,1,"HappyW","left"
395,54,1,4,6,7,7,7,5,3,4,1,3,2,2,8,88,9,75,2,59,48,67,46,55,4,4,5,4,7,7,7,4,5,4,3,4,2,3,3,1,3,4,1,1,"ControlP","left"
186,22,0,6,6,6,5,6,6,6,5,6,9,6,1,7,51,76,99,11,77,51,51,51,74,6,6,5,6,6,5,6,5,5,5,6,6,6,4,4,4,4,4,4,3,"ControlW","right"
558,64,0,8,3,3,2,4,6,6,6,5,1,6,2,5,93,0,85,4,85,20,73,60,4,4,3,3,4,4,3,4,4,2,3,4,6,4,2,2,2,1,3,1,1,"HappyW","left"
545,19,0,6,6,5,5,4,3,3,4,1,9,4,2,7,76,5,92,5,0,100,71,60,67,4,4,4,4,5,7,5,5,2,4,3,6,4,2,1,1,1,1,1,1,"ControlP","right"
782,60,1,9,7,6,3,5,4,3,3,4,2,4,2,8,85,40,91,18,80,20,75,90,18,3,3,4,2,4,5,4,3,2,4,2,5,4,2,1,4,1,3,3,2,"HappyQ","left"
664,20,1,4,7,6,5,6,3,3,3,1,1,5,2,8,80,10,100,10,81,20,60,9,80,3,4,5,6,6,6,6,2,1,4,5,5,5,5,5,5,5,4,5,2,"ControlW","left"
592,58,1,3,6,5,3,5,4,4,4,4,4,4,2,7,82,13,82,13,75,18,54,59,60,4,3,3,3,4,4,4,4,4,3,5,6,4,3,3,2,2,1,2,3,"HappyP","left"
350,44,1,3,7,6,4,6,3,2,2,1,2,1,2,9,75,48,81,22,64,39,64,77,51,4,4,4,4,4,4,4,4,1,4,7,6,4,3,2,3,1,3,3,1,"ControlW","left"
813,34,1,5,6,5,4,5,5,3,4,5,7,7,2,7,91,0,90,4,16,62,51,29,5,3,2,3,5,3,3,3,5,5,3,7,4,3,4,5,3,3,3,1,1,"ControlP","right"
391,40,1,5,6,6,3,3,7,5,7,1,0,3,2,7,81,0,99,0,91,0,94,91,49,4,1,4,4,4,1,4,2,1,4,6,7,4,3,1,1,1,3,1,1,"HappyQ","left"
1054,35,1,5,6,6,2,4,1,1,1,1,4,4,2,6,81,39,85,20,61,59,70,75,40,2,2,2,2,4,3,5,5,4,4,4,4,4,2,1,1,1,2,2,1,"HappyW","left"
487,43,1,3,6,6,5,6,4,4,4,4,6,1,2,7,73,41,74,41,62,68,42,56,75,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,"HappyW","right"
349,35,1,6,7,7,1,7,4,4,4,4,7,4,2,5,65,19,57,9,50,61,60,66,62,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,1,"HappyQ","right"
897,44,1,3,5,5,5,5,4,4,4,4,7,4,2,5,56,50,51,53,38,51,51,51,54,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,2,1,"ControlQ","right"
366,44,1,5,6,6,4,6,4,5,4,4,3,3,2,7,89,35,88,39,82,33,40,85,72,5,4,4,4,6,6,6,4,4,3,4,3,4,4,4,3,4,3,2,2,"ControlP","left"
